x,y,z,LR
19.692059,-68.22645,53.67629,R
18.038494,-66.294655,53.85087,R
21.008646,-65.93481,53.37788,R
22.089075,-64.299286,52.55913,R
22.807972,-66.3317,50.102318,R
19.826733,-71.49543,45.244633,R
18.56834,-70.7832,46.579094,R
20.853582,-69.48533,43.87682,R
23.515202,-65.457085,37.25794,R
22.148148,-65.50249,41.073883,R
22.448284,-63.842186,39.6799,R
22.198551,-63.38642,42.2396,R
23.185574,-62.670708,38.419262,R
24.278332,-62.143127,37.586224,R
24.917667,-62.637188,35.050697,R
29.17305,-67.40462,26.655167,R
28.991098,-64.87255,29.041576,R
29.779379,-67.11388,26.40028,R
30.448536,-67.33284,26.70219,R
30.469156,-69.6262,23.952122,R
31.437902,-71.70534,22.083786,R
30.492641,-71.82308,21.77975,R
27.492538,-79.24836,19.132328,R
28.737324,-76.87827,18.27174,R
27.106136,-79.82908,17.363613,R
27.11344,-80.49876,16.094183,R
24.780674,-82.57687,16.951563,R
19.813047,-88.55761,26.695597,R
21.943663,-87.72389,23.99443,R
19.459345,-88.20146,23.663998,R
18.717545,-90.5205,19.080519,R
19.956078,-88.55107,19.957605,R
21.844122,-89.8692,20.268116,R
23.913456,-87.56281,18.864595,R
24.262701,-91.10095,20.91038,R
26.338327,-92.72801,20.492956,R
22.575674,-94.30321,21.056372,R
16.268547,-95.82112,13.903974,R
19.79218,-98.16292,16.489746,R
17.580738,-98.80082,14.796338,R
19.809921,-100.953514,13.067616,R
47.43751,-47.12864,12.325145,R
48.99073,-47.14138,10.728175,R
48.022816,-48.60891,12.006575,R
49.62139,-51.85264,14.125028,R
50.793568,-51.13727,12.534475,R
52.901356,-53.268505,13.191525,R
55.838745,-55.24013,12.496653,R
55.081776,-55.94521,13.492334,R
45.961143,-54.23873,21.31598,R
46.139412,-53.87159,19.540264,R
47.807697,-55.057137,19.623219,R
48.41233,-59.383263,14.235001,R
52.109913,-59.246815,14.702975,R
49.190758,-59.18502,12.631076,R
50.697582,-59.206978,11.221609,R
47.587894,-58.608887,10.212573,R
47.356842,-58.596546,8.430716,R
45.40347,-58.619835,10.05705,R
40.773907,-60.994194,13.070012,R
41.982117,-60.31852,11.262805,R
40.987377,-61.770763,11.156615,R
41.73298,-63.232716,9.461797,R
41.029667,-63.319286,11.222592,R
50.1166,-59.4029,36.08845,R
48.91706,-58.638866,33.60284,R
50.556633,-60.625923,33.78728,R
48.43931,-65.07121,30.48054,R
51.152794,-64.43891,30.0229,R
50.371365,-65.55815,27.813929,R
51.58258,-65.50055,24.644144,R
49.351818,-67.04934,25.466824,R
42.832806,-74.087,32.327656,R
45.820084,-72.64229,32.12737,R
42.92757,-72.43508,29.786118,R
40.6307,-68.72316,24.292881,R
41.949425,-69.16963,25.616013,R
41.126884,-67.06276,23.957512,R
42.795788,-65.75604,22.476973,R
40.731277,-65.57283,21.525063,R
40.100327,-64.248405,19.169823,R
40.260174,-65.96108,19.741688,R
44.450924,-70.851555,15.371509,R
41.99341,-68.54576,15.3192625,R
44.193974,-69.25147,13.796794,R
43.704475,-67.869934,11.926724,R
47.24111,-70.42132,12.421523,R
49.95054,-71.81372,11.061653,R
49.440464,-74.35768,12.958178,R
40.769745,-76.7799,10.105145,R
44.05229,-77.7908,9.811216,R
40.4364,-78.18242,8.004476,R
40.00795,-80.088036,6.016684,R
37.498894,-79.11351,6.738046,R
39.89942,-85.29151,16.27764,R
39.888275,-83.040184,14.209549,R
38.648666,-84.9797,13.337047,R
32.582897,-87.84793,8.850909,R
34.351208,-84.71284,8.241396,R
31.897577,-85.254395,6.632089,R
32.317562,-82.63047,5.2547846,R
29.793375,-85.44778,5.8919306,R
29.426361,-86.067215,4.819609,R
28.760715,-88.40941,6.801585,R
28.170294,-94.727196,11.395531,R
29.3466,-93.90774,8.026562,R
28.774136,-96.09519,9.371331,R
28.435574,-97.798325,6.236642,R
26.791306,-97.94826,10.517886,R
61.937073,-13.435736,34.96299,R
61.165825,-14.450467,32.182686,R
59.462574,-15.589357,33.29853,R
56.795128,-20.540207,32.35867,R
57.90545,-19.60896,31.553402,R
58.57946,-21.443817,31.357586,R
60.639355,-22.139637,29.777216,R
60.49749,-22.484653,31.608301,R
52.891315,-23.691086,38.112003,R
53.91676,-22.693996,36.41518,R
55.033775,-23.357105,38.27688,R
62.636024,-24.419722,39.451824,R
60.96698,-23.164448,37.85481,R
63.4068,-24.646826,36.111107,R
63.75652,-25.06799,32.926308,R
64.03076,-27.23772,33.969902,R
61.81655,-29.415771,32.44456,R
62.691334,-29.106289,35.26461,R
60.985657,-32.546455,37.664803,R
58.88738,-32.12431,36.266674,R
59.199738,-33.783985,35.69969,R
57.108654,-34.967102,34.21962,R
60.63772,-34.577797,34.60742,R
43.108284,-33.798256,44.37862,R
45.223286,-31.93277,43.98057,R
44.865112,-34.85587,46.032413,R
50.307888,-38.88786,47.470818,R
49.23948,-36.89313,48.89449,R
51.953503,-37.634407,50.366257,R
53.752247,-35.605145,51.365883,R
54.868713,-38.37849,50.471825,R
53.341125,-45.823795,41.37857,R
51.95121,-45.288757,43.790672,R
54.645275,-45.59504,43.106464,R
56.936836,-42.229332,39.23051,R
56.97162,-42.789787,43.084164,R
57.199684,-40.804405,42.129204,R
58.240234,-39.220856,45.197235,R
58.584167,-39.239285,41.349655,R
60.370434,-37.40798,41.2065,R
60.975243,-40.32564,38.996372,R
63.349964,-42.18567,30.235645,R
64.82422,-40.817398,33.61957,R
65.77462,-39.661377,31.052906,R
65.88088,-36.79188,31.153225,R
66.25511,-38.805283,27.90802,R
66.21867,-37.80148,25.651608,R
65.308304,-40.446358,25.002514,R
60.80979,-46.02327,21.332216,R
63.12519,-44.08152,20.531967,R
61.284557,-45.06505,19.102953,R
61.631817,-44.00075,17.21975,R
59.49293,-45.51991,17.997206,R
54.555214,-48.897053,25.542288,R
54.641346,-47.931114,25.220348,R
53.742115,-47.98186,23.90633,R
52.627464,-47.14434,18.217304,R
53.95108,-47.074364,19.77097,R
54.056164,-46.06446,17.560148,R
55.785114,-45.387207,16.571587,R
53.71459,-45.192055,15.93822,R
53.300854,-44.223053,14.243138,R
51.233315,-45.15968,15.055319,R
46.644196,-47.328846,14.496872,R
47.226616,-45.53308,14.092036,R
46.958557,-46.288982,13.273503,R
47.002647,-44.760563,11.935002,R
42.64745,-13.249407,7.8442335,R
40.188934,-16.600046,4.48283,R
40.420128,-17.040562,6.5107284,R
35.96093,-21.867352,6.4933953,R
36.705585,-21.665316,4.788201,R
36.744255,-23.40733,3.931868,R
38.83488,-23.67249,1.8384796,R
37.650764,-24.094856,3.7759666,R
35.50301,-23.038662,14.426498,R
35.68082,-23.2153,12.36075,R
34.40473,-24.625439,11.980716,R
38.15929,-23.690304,9.3701,R
36.506866,-24.6944,8.373551,R
39.01454,-22.992764,7.081916,R
40.00664,-22.487696,4.927745,R
42.313313,-20.20937,7.5002375,R
46.24009,-17.664173,8.096125,R
45.54521,-19.529028,9.658358,R
50.04332,-22.570759,7.507898,R
51.299633,-20.52231,6.990957,R
52.89286,-20.26333,5.5210915,R
56.438263,-18.202213,5.1095867,R
54.943268,-20.147741,5.7342987,R
42.100838,-19.583069,15.177172,R
40.16189,-19.486156,16.702124,R
40.12606,-23.038525,16.117613,R
37.630173,-30.66444,19.240574,R
37.0003,-28.653301,19.107393,R
36.53908,-30.866278,18.837128,R
35.842964,-30.622837,18.149815,R
37.262638,-32.357246,17.298386,R
44.235535,-35.03535,20.252783,R
42.376553,-34.473286,19.7214,R
43.664867,-35.039124,18.149988,R
46.63462,-31.522923,12.334236,R
43.620495,-33.324787,13.886068,R
44.197628,-31.656153,12.212583,R
42.084755,-31.63732,12.6138935,R
45.050476,-29.93807,10.773409,R
46.025333,-28.137379,9.496193,R
48.16905,-27.99593,9.742037,R
60.165375,-24.70321,9.288821,R
56.12735,-24.346338,9.746555,R
60.83381,-22.585049,9.17083,R
61.96742,-20.307648,8.224193,R
66.18792,-21.01986,7.8848176,R
68.54625,-20.14254,4.83199,R
68.724144,-22.132515,5.678851,R
69.82243,-28.35702,2.8861885,R
69.44801,-26.562649,0.90023327,R
68.16615,-29.269505,-0.02519075,R
64.06089,-29.55267,-1.4005572,R
65.70746,-31.525219,-0.16132644,R
68.21965,-32.659412,12.866796,R
68.95182,-31.757294,10.674459,R
68.8297,-34.38237,10.181424,R
61.882393,-37.636974,5.6636405,R
64.58077,-36.32183,5.1100917,R
61.269817,-35.64796,3.6514778,R
60.32434,-34.32086,2.3057342,R
57.580597,-35.502903,3.2251496,R
54.31372,-35.923786,3.2218482,R
55.232033,-36.908607,4.15145,R
52.135918,-40.286175,9.124793,R
51.397076,-39.628365,7.168437,R
49.718113,-40.301193,8.800199,R
47.93855,-40.523476,8.394467,R
48.24013,-41.361225,10.0213995,R
11.055155,20.751263,-26.990335,R
12.132944,19.807144,-21.381863,R
11.650868,17.556507,-25.627884,R
16.665638,10.397919,-24.025446,R
14.820845,11.820968,-22.028738,R
17.918095,9.475567,-21.08893,R
19.90509,6.929742,-19.547192,R
21.154123,6.8791137,-19.942858,R
26.810598,12.83375,-23.920675,R
25.088238,12.06969,-24.6394,R
25.684805,9.865303,-22.064976,R
27.341091,2.6744943,-16.829296,R
25.946497,4.6607294,-17.178665,R
26.537418,2.272995,-16.303854,R
25.458536,1.8988335,-15.791066,R
26.521072,0.32045594,-17.047062,R
25.408972,-1.6071409,-19.619537,R
26.704779,-0.90982294,-19.754963,R
28.888256,-3.4137712,-22.699646,R
29.04153,-4.78163,-23.072638,R
29.770838,-5.550293,-24.031326,R
31.240131,-6.3610606,-25.923487,R
28.801758,-5.5081544,-24.655548,R
40.227947,13.388524,-13.324941,R
37.478176,15.588438,-14.264376,R
39.887398,10.939248,-14.985315,R
37.933453,5.4852858,-20.235147,R
37.03872,6.6117353,-18.54921,R
35.580395,6.1012626,-20.38329,R
33.349895,5.81616,-20.43726,R
34.230843,5.975802,-22.120861,R
37.310833,14.949755,-26.681463,R
37.726303,11.099261,-25.63473,R
36.00925,13.376798,-28.60346,R
30.79389,11.362728,-30.207256,R
33.777843,9.783342,-29.50581,R
32.066814,8.106625,-28.502155,R
31.880077,6.4129777,-26.158194,R
30.174679,6.3973436,-26.926275,R
28.435614,4.0611696,-23.828524,R
27.65961,6.2682776,-27.820072,R
21.338503,5.589497,-36.49812,R
22.353987,4.6319714,-29.885418,R
20.433666,3.0413306,-31.070362,R
20.51296,-1.7321869,-25.497013,R
19.778397,0.8086437,-32.94112,R
19.776886,-1.7752666,-33.892952,R
22.667246,0.90683955,-38.829247,R
28.274334,2.0435705,-43.59741,R
29.274914,0.37556806,-40.211315,R
29.527363,-1.6794571,-41.047832,R
30.502354,-5.0144243,-39.816734,R
29.91518,-4.568442,-42.988365,R
37.68753,4.6354494,-39.587624,R
35.64759,4.926989,-42.61828,R
37.880535,3.0251923,-42.889626,R
39.760616,-5.1877227,-48.14666,R
37.44525,-3.2095928,-48.392254,R
36.48925,-6.6636176,-46.043358,R
35.011086,-5.5785346,-42.475185,R
37.30688,-6.599149,-41.308235,R
38.333183,-6.415515,-36.975075,R
39.36438,-7.992858,-39.61441,R
44.984783,-13.3362255,-41.920746,R
42.68685,-12.487761,-37.913914,R
44.110043,-15.0981045,-37.365623,R
44.096992,-15.523186,-33.45625,R
45.620728,-17.892307,-37.472054,R
17.4384,-37.307053,3.3357532,R
16.96901,-37.831657,1.9361336,R
19.140152,-37.480385,2.8533807,R
24.959972,-39.110165,3.4656632,R
22.682047,-38.89876,2.0262215,R
23.79179,-39.52424,1.0047915,R
22.13868,-37.567932,-0.66600204,R
24.559132,-39.6337,-0.4386382,R
28.595373,-34.599865,0.62305117,R
28.870785,-35.664368,2.9382346,R
30.889093,-36.58649,2.2583797,R
30.309046,-39.586517,-4.3944583,R
29.695255,-40.110046,-1.6552261,R
27.692059,-38.993717,-4.407479,R
25.505733,-37.165897,-3.1896265,R
24.343117,-35.57826,-4.923813,R
18.363434,-33.62806,-7.7059183,R
22.656004,-33.816147,-6.6832323,R
23.293516,-30.938074,-9.485723,R
19.022839,-31.300488,-10.659559,R
17.744184,-31.91417,-13.767383,R
19.956238,-37.038418,-16.441711,R
17.874737,-33.214508,-16.4956,R
19.542334,-22.676563,-14.25975,R
20.638472,-23.940483,-11.925572,R
23.475636,-23.117746,-11.283916,R
35.395256,-26.231083,-10.189738,R
32.579857,-26.498112,-9.143425,R
36.170097,-28.344254,-8.895383,R
36.801422,-30.674124,-7.907335,R
38.34754,-30.736343,-9.98636,R
38.41262,-22.194384,-17.675121,R
39.36328,-23.694967,-15.849835,R
37.64248,-24.38915,-16.648228,R
32.81894,-26.64448,-14.709908,R
35.829227,-28.307983,-14.753525,R
34.570152,-29.58819,-13.661697,R
36.225533,-32.293373,-12.517932,R
33.241665,-30.498516,-12.583268,R
31.553211,-31.079473,-11.588514,R
29.508005,-28.224579,-12.69416,R
20.328909,-29.749182,-21.596542,R
19.549234,-28.487347,-17.923578,R
22.031536,-33.08561,-21.482288,R
24.408987,-35.555138,-19.477528,R
28.084692,-34.222584,-19.055529,R
32.582253,-35.450172,-16.149395,R
30.638367,-32.81546,-19.146734,R
31.68877,-27.589508,-23.439354,R
33.576347,-29.379578,-20.267635,R
34.436974,-27.488535,-21.245903,R
35.873577,-28.685791,-20.672344,R
35.07976,-25.812122,-22.667034,R
22.82877,-18.536093,-32.601933,R
25.537865,-21.884312,-32.06202,R
28.192804,-20.079346,-33.119102,R
36.49282,-19.707338,-31.411068,R
35.012005,-21.169376,-30.029041,R
36.58311,-20.965239,-28.692606,R
36.470367,-23.10094,-26.833023,R
38.00696,-22.535252,-29.266598,R
39.34073,-24.4905,-29.383514,R
40.176758,-21.321686,-28.968939,R
39.585835,-12.999166,-28.697369,R
40.316425,-16.638014,-26.783794,R
40.70414,-14.6412735,-27.02681,R
41.924206,-16.689465,-25.783222,R
41.307243,-13.457153,-28.16718,R
12.59465,-104.32462,3.5063376,R
16.589268,-104.43107,0.079428434,R
13.527547,-104.332726,-0.61636704,R
14.528322,-100.34935,-6.865302,R
14.977582,-102.740135,-7.64785,R
15.513556,-101.70375,-10.884546,R
18.358845,-101.83167,-14.396777,R
15.9392185,-100.20748,-14.125363,R
10.254587,-94.45714,-4.1774306,R
13.148621,-94.549126,-4.1557417,R
9.516493,-96.757996,-6.6701784,R
13.047556,-93.1058,-10.436627,R
11.796921,-95.98772,-12.095907,R
14.891398,-94.01681,-11.776828,R
16.704203,-95.3373,-13.753439,R
18.420034,-93.17485,-10.329627,R
21.29958,-92.18303,-9.398101,R
19.499434,-91.067314,-8.145552,R
22.456146,-85.63131,-11.398447,R
22.599234,-86.54874,-9.7766285,R
24.615042,-83.66456,-11.483818,R
27.92402,-81.77723,-10.957603,R
26.855331,-81.09908,-9.832011,R
1.0917752,-73.019356,7.287111,R
1.1315855,-76.10906,4.456961,R
1.2787689,-73.646774,3.31268,R
9.4450245,-76.2909,-3.8573956,R
6.7770615,-77.3499,-3.4956784,R
9.178032,-79.38788,-5.691721,R
8.826756,-82.80975,-7.3584886,R
11.182806,-80.272514,-7.3506365,R
20.423162,-64.85077,-10.495231,R
15.595161,-67.753654,-10.863656,R
19.376377,-68.81186,-8.98073,R
21.178165,-72.93198,-8.547746,R
18.192493,-74.08672,-9.161511,R
19.084927,-75.03226,-12.08354,R
15.13618,-77.41206,-13.385226,R
19.971315,-77.802376,-12.962839,R
19.812012,-80.132545,-12.569875,R
21.84129,-78.03645,-9.60058,R
26.90752,-73.24551,-10.402319,R
26.50945,-76.17186,-9.127195,R
27.77442,-74.658554,-11.589465,R
29.303015,-76.14583,-12.166273,R
28.320522,-73.02844,-14.982549,R
30.602896,-70.85404,-17.26366,R
27.877527,-69.71507,-16.463549,R
29.377453,-59.82018,-17.553463,R
31.467066,-61.024963,-17.903662,R
33.433167,-56.532127,-18.247112,R
36.5134,-54.50537,-20.274792,R
34.495144,-52.919086,-19.245144,R
26.60204,-49.97477,-13.149124,R
25.4548,-53.56803,-14.210203,R
25.14982,-48.30622,-15.5055895,R
29.263226,-41.79432,-23.028418,R
28.03507,-45.530003,-20.846233,R
32.704674,-44.6431,-22.834717,R
35.473907,-46.43105,-22.954268,R
36.939476,-43.19373,-24.777845,R
40.2539,-41.976078,-26.228512,R
38.449043,-39.946655,-26.343983,R
39.77813,-31.417334,-25.784674,R
40.891045,-33.217735,-24.902863,R
41.517464,-29.92953,-23.451817,R
42.60325,-27.976755,-22.570442,R
41.773155,-25.75999,-23.128279,R
53.693794,-47.62937,8.04382,R
52.835274,-45.724564,6.5508776,R
55.30014,-47.58378,6.9364257,R
62.223206,-49.971138,7.161615,R
59.23855,-47.171814,5.4468827,R
62.045116,-46.33329,5.144042,R
60.6119,-43.776985,2.8078852,R
64.78615,-45.80943,4.2118354,R
59.276196,-62.709595,2.2441902,R
61.840706,-60.152447,3.5710921,R
61.89684,-58.894135,0.65687186,R
63.906384,-50.253613,-5.0843325,R
65.15143,-51.35318,-2.326612,R
67.38821,-47.57247,-2.7899823,R
68.36568,-44.609463,-0.6670641,R
68.89131,-44.187435,-3.551804,R
69.20174,-40.933907,-3.9527695,R
68.492805,-43.696217,-6.258979,R
60.033752,-43.530052,-10.375921,R
64.238976,-42.175102,-10.644865,R
62.245636,-41.22413,-11.854662,R
64.17986,-39.019707,-12.877561,R
61.594994,-41.933807,-13.368673,R
44.794384,-72.321945,0.42766076,R
43.40199,-69.0422,0.91818583,R
43.131268,-70.23495,0.13614924,R
43.555977,-65.8388,-2.8826487,R
43.331432,-64.938774,-1.192107,R
45.89819,-62.7188,-2.2210205,R
49.535973,-60.601795,-2.0366497,R
49.528725,-62.142994,-3.368599,R
47.282806,-67.068344,-10.404662,R
46.622402,-67.18981,-8.063419,R
47.20421,-63.959496,-9.033734,R
55.7083,-61.39718,-12.744215,R
52.869465,-63.01134,-10.197218,R
57.60985,-62.60973,-10.174769,R
57.804047,-61.546844,-7.515587,R
59.86463,-57.601604,-10.371718,R
57.573437,-53.208008,-10.998049,R
59.249645,-54.841633,-13.330966,R
61.219444,-51.30082,-20.077724,R
59.53554,-49.524708,-16.760181,R
61.51275,-46.91256,-18.703634,R
61.077026,-43.257042,-17.85953,R
60.300426,-43.562164,-20.14394,R
58.602882,-40.400135,-19.00394,R
60.44171,-44.075157,-22.378567,R
54.957764,-46.7967,-26.008738,R
58.897156,-44.054485,-25.88353,R
57.52177,-43.058167,-27.129898,R
58.434742,-38.877563,-25.409122,R
55.166187,-42.28958,-27.43423,R
44.104355,-52.18676,-13.927023,R
46.32558,-50.012,-15.877017,R
45.026405,-48.73409,-15.256495,R
46.57225,-41.95892,-19.592728,R
47.58234,-43.243877,-19.444916,R
48.903664,-40.745453,-22.225552,R
51.6385,-40.125523,-27.078098,R
50.498516,-38.31202,-26.505768,R
51.81192,-35.618706,-29.744223,R
49.223866,-36.229588,-25.213581,R
45.20119,-35.994514,-22.733042,R
47.052147,-34.00005,-23.868744,R
46.03454,-33.27425,-23.521631,R
46.026947,-29.729626,-24.380337,R
44.872265,-32.025112,-23.298998,R
39.05958,-20.698412,-1.3280082,R
39.503197,-19.258772,-2.8699508,R
39.798157,-20.370548,-3.253849,R
45.850464,-15.437251,-4.1864057,R
43.65255,-17.006916,-5.446672,R
46.039246,-13.769766,-5.789093,R
46.120552,-12.063031,-7.4544663,R
48.451035,-9.807027,-6.2259874,R
54.492207,-6.0555625,1.2968704,R
50.926918,-7.8008146,0.04145817,R
55.30348,-3.6370113,-0.7644378,R
59.460518,5.7134695,-4.099163,R
55.54474,1.9842314,-2.904652,R
55.157814,5.1514344,-3.7054048,R
51.181267,1.4762312,-5.627814,R
55.020405,8.217057,-5.507886,R
53.999653,10.240141,-7.6325135,R
57.707478,10.604317,-7.836744,R
56.846058,3.460645,-16.996582,R
58.187786,7.7069445,-15.445595,R
55.825085,4.9052215,-19.52575,R
54.864906,6.966717,-21.850502,R
53.23754,3.4785054,-22.830933,R
58.294365,-18.90667,-4.6325803,R
61.276123,-16.364735,-4.745776,R
56.85202,-17.857334,-5.808859,R
50.88944,-16.876225,-10.902174,R
54.483376,-15.370102,-8.961008,R
53.27939,-14.444758,-11.261709,R
56.0948,-11.914482,-11.553981,R
52.302746,-13.2927685,-13.671713,R
53.374664,-18.484964,-13.323781,R
50.529213,-18.466885,-13.905693,R
52.315422,-16.40488,-15.547174,R
51.701088,-10.372186,-19.760895,R
50.56955,-12.257138,-18.167568,R
50.475945,-10.055559,-18.709436,R
50.5551,-9.409184,-17.517645,R
50.643303,-7.547802,-19.420063,R
51.15796,-5.399171,-19.729778,R
50.949333,-5.6524873,-21.239334,R
58.667625,1.5916378,-23.805243,R
53.168205,-1.0670745,-24.292526,R
56.04522,3.189183,-25.351269,R
53.666725,4.144431,-26.15578,R
57.45938,6.865322,-27.262308,R
56.571327,8.7396345,-29.933987,R
58.516655,5.8486986,-30.33602,R
55.12325,-5.7673774,-31.674875,R
54.459587,-2.3701854,-34.06051,R
51.245045,-4.944889,-31.8422,R
48.768307,-3.9419703,-32.24489,R
50.419495,-7.224279,-31.081839,R
60.19732,-16.852945,-25.187712,R
60.279827,-14.560529,-27.369501,R
57.95321,-16.756186,-26.080418,R
58.818714,-16.596825,-30.584753,R
54.894264,-15.165602,-29.198872,R
55.154896,-13.41337,-31.85321,R
52.40899,-10.665966,-33.415276,R
56.301643,-12.051091,-35.97635,R
56.096092,-11.567661,-39.84546,R
58.26584,-14.777021,-37.70564,R
56.066174,-26.241596,-34.706043,R
54.93107,-21.820978,-36.30592,R
52.37359,-24.537285,-34.051876,R
49.369728,-23.040379,-32.652107,R
49.879326,-26.414713,-31.172836,R
21.714848,-9.398636,60.122845,R
22.576475,-7.975816,58.80233,R
22.888103,-9.327164,58.22242,R
23.954689,-9.775377,55.351585,R
25.016241,-10.18429,53.27746,R
22.449356,-13.730234,69.30176,R
20.947468,-13.455564,66.79565,R
22.402365,-12.635241,65.45405,R
21.856485,-11.409753,62.3904,R
29.507183,-16.587475,72.34764,R
27.661505,-18.890316,72.693375,R
27.25243,-14.596117,71.67137,R
24.88628,-13.882559,70.56421,R
30.73468,-12.405276,61.649986,R
32.347908,-12.592096,65.205055,R
30.706532,-12.60448,65.01862,R
30.70839,-13.520352,69.56303,R
26.200129,-10.817986,52.454823,R
26.628933,-11.581358,54.8673,R
28.648739,-12.310896,57.919594,R
41.131092,39.813606,18.604395,R
41.083447,37.291252,19.806639,R
43.000385,39.229668,21.54515,R
45.829277,39.141106,23.870455,R
47.32547,37.40963,27.45251,R
38.97199,50.305576,21.078972,R
41.362583,49.281708,18.457783,R
41.66192,47.482204,21.282135,R
41.880863,43.595215,20.028833,R
31.538351,42.013264,24.305683,R
30.66914,45.18065,22.794897,R
32.92196,46.01258,24.805574,R
35.723335,49.02442,23.76402,R
5.513713,23.29652,32.45759,R
3.6455967,25.224756,30.698948,R
7.417056,25.74877,30.186218,R
9.125092,27.925632,27.603184,R
10.2722225,30.257954,25.791412,R
10.750769,17.141857,35.683094,R
9.467266,16.38048,35.929653,R
9.999178,18.900028,33.898773,R
8.244965,20.88239,32.916737,R
5.056863,-57.49574,44.251537,R
6.2130094,-57.8071,42.910805,R
5.910366,-55.05474,43.674736,R
7.6088324,-53.442066,42.87773,R
9.200676,-52.236164,42.308674,R
6.2286987,-53.963337,51.24121,R
5.4182916,-55.69087,50.434113,R
6.4368644,-54.894573,49.2779,R
5.108759,-55.537407,46.792248,R
33.188217,-49.83608,39.384277,R
33.874996,-51.289906,39.10553,R
32.20275,-50.3972,39.65474,R
31.373413,-51.075798,40.576874,R
30.583637,-52.098366,41.714233,R
34.239258,-44.55979,42.16161,R
33.978073,-44.92968,40.48406,R
33.84671,-46.521114,41.681156,R
33.020252,-48.31669,40.69229,R
66.961075,-12.339651,22.564743,R
66.50236,-15.8034725,23.033043,R
65.732956,-14.303342,25.409681,R
63.334114,-15.8865385,27.058422,R
60.94629,-17.09949,28.180567,R
42.713722,-6.59051,-0.8012308,R
42.2914,-8.489979,-3.7040997,R
42.238945,-10.652899,-3.2215514,R
41.197548,-13.743895,-4.443917,R
40.042553,-15.874672,-5.6671176,R
11.693339,17.568386,-18.342693,R
12.069983,13.941927,-17.90311,R
12.614039,17.381977,-16.283678,R
13.631981,16.740032,-15.827604,R
14.51945,15.580859,-16.386719,R
18.947514,-50.527683,-0.10226132,R
20.246756,-50.00924,-1.0250003,R
16.86581,-47.87652,-1.6990505,R
13.738299,-44.044315,-2.8563771,R
12.73926,-39.733875,-2.2037892,R
26.534424,-95.30169,1.0213577,R
27.109219,-95.769646,0.03026916,R
24.834705,-97.832695,0.15960002,R
24.660103,-100.621925,-1.3497162,R
23.19332,-101.13628,-4.6300583,R
47.10985,-39.466267,4.7823,R
46.829437,-39.349007,3.282076,R
47.129223,-40.479588,4.447503,R
48.092445,-41.351788,3.8532722,R
50.64045,-41.703197,3.2877755,R
4.338462,18.9705,62.343353,R
3.874516,21.766666,60.57387,R
5.5239134,21.6713,63.400932,R
8.023897,23.456024,62.831673,R
10.563666,24.372976,60.954506,R
26.971872,16.693363,45.496387,R
25.279171,18.582016,44.250465,R
26.391912,18.980413,44.727886,R
26.164211,21.347118,44.06011,R
26.760326,24.414927,43.549767,R
27.617025,26.597366,42.26066,R
28.13615,25.492846,45.334652,R
29.900059,26.674734,46.95632,R
32.064056,27.91438,48.437588,R
3.7826455,-40.84449,60.221657,R
3.8890827,-39.802803,57.65819,R
2.2240956,-38.039825,59.365105,R
3.1492062,-34.376072,59.22323,R
4.5076427,-30.989643,58.8073,R
9.936366,6.4902854,69.72856,R
6.0434365,4.5156174,70.52997,R
6.9164724,8.120901,69.80221,R
4.483584,9.148375,67.451294,R
3.9654508,9.700997,63.65998,R
4.6081543,10.051477,60.378643,R
4.7753854,12.884186,62.75933,R
5.011672,15.848674,62.41018,R
28.895077,-36.433254,62.410156,R
26.44666,-37.02666,59.449604,R
27.267597,-36.32915,63.128662,R
25.65536,-36.373974,64.0745,R
24.140789,-36.35893,65.03948,R
2.1480203,-35.838806,71.94731,R
2.4060357,-38.018345,73.671616,R
1.2042239,-38.735046,71.60361,R
2.293185,-41.329052,70.47768,R
4.5080175,-42.601665,68.8858,R
7.062358,-42.406822,67.682724,R
4.4622602,-42.253548,65.70695,R
4.1979675,-41.668682,62.807228,R
42.423492,-13.434201,35.97622,R
40.621105,-13.685672,34.402534,R
40.1471,-14.755055,36.07395,R
38.381,-16.041855,36.607655,R
36.921726,-17.031487,37.417076,R
31.397419,-29.010178,60.281128,R
33.994957,-29.29801,61.241383,R
33.81889,-28.769995,65.73539,R
35.942783,-30.71703,69.276955,R
36.398705,-34.530132,68.14247,R
35.84273,-36.56508,64.87376,R
34.02848,-35.859768,67.04353,R
31.35738,-36.365826,64.6978,R
34.726402,29.093287,48.74174,R
34.2109,26.256678,50.50487,R
36.309673,24.35535,50.63575,R
38.91573,22.933578,50.338367,R
49.15316,-6.611514,53.47831,R
50.13714,-3.9960098,52.993237,R
50.467793,-7.7973776,50.795002,R
50.933403,-8.397354,47.241882,R
51.05316,-8.496908,43.96319,R
50.805965,-8.366043,41.371315,R
47.87405,-10.674497,40.494133,R
45.222904,-12.487351,37.815376,R
41.02317,22.675653,6.455953,R
40.69622,21.053324,7.3370905,R
43.153664,21.87762,6.4611664,R
45.29348,20.840816,6.117717,R
47.058674,19.066427,6.322976,R
41.022568,12.466107,23.725567,R
43.666634,10.974366,22.933805,R
42.662106,9.572466,23.006409,R
44.58132,7.584394,21.321869,R
46.69035,6.216384,20.326832,R
48.88001,5.8637514,19.82218,R
46.269524,5.6497865,21.799524,R
45.999474,5.6418257,22.846985,R
46.127872,6.213499,24.100437,R
22.722492,55.28352,-16.94945,R
23.384203,50.18135,-15.956881,R
